stateabb,statea,year,defensebudget,milsize,IronSteelProduct,EnergyUse,totalpop,urbanpop,CINC_Score_A,version_x,stateb,warstrtmnth,warstrtday,warstrtyr,warendmnth,warenday,warendyr,warolea,waroleb,wardyadrolea,wardyadroleb,outcomea,batdtha,batdthb,durindx,diff_in_days,diff_in_deaths,total_battle_dths,CINC_Score_B,version_y,diff_CINC
DRV,816,1966,300000.0,256.0,150.0,3003.0,19420.0,1511.0,0.0037038000000000006,2011,817,2,7,1965,4,30,1975,3,1,3,1,3.0,700000.0,254257.0,2,3734,445743.0,954257.0,0.0066821,2011,-0.0029782999999999993
DRV,816,1966,300000.0,256.0,150.0,3003.0,19420.0,1511.0,0.0037038000000000006,2011,840,10,1,1966,12,13,1969,3,2,3,1,3.0,700000.0,1000.0,4,1169,699000.0,701000.0,0.0033799999999999998,2011,0.0003238000000000008
DRV,816,1966,300000.0,256.0,150.0,3003.0,19420.0,1511.0,0.0037038000000000006,2011,900,6,27,1965,3,12,1972,3,2,3,1,3.0,700000.0,494.0,6,2450,699506.0,700494.0,0.0073444999999999995,2011,-0.003640699999999999
DRV,816,1967,450000.0,418.0,200.0,2553.0,19850.0,1564.0,0.0048879,2011,2,2,7,1965,1,27,1973,3,1,3,1,3.0,700000.0,58153.0,6,2911,641847.0,758153.0,0.20854810000000001,2011,-0.2036602
DRV,816,1967,450000.0,418.0,200.0,2553.0,19850.0,1564.0,0.0048879,2011,732,10,1,1965,1,27,1973,3,2,3,1,1.0,700000.0,4687.0,5,2675,695313.0,704687.0,0.008532799999999998,2011,-0.0036448999999999987
DRV,816,1967,450000.0,418.0,200.0,2553.0,19850.0,1564.0,0.0048879,2011,800,10,1,1967,4,17,1973,3,2,3,1,3.0,700000.0,494.0,6,2025,699506.0,700494.0,0.0034729999999999995,2011,0.0014149000000000002
DRV,816,1967,450000.0,418.0,200.0,2553.0,19850.0,1564.0,0.0048879,2011,817,2,7,1965,4,30,1975,3,1,3,1,3.0,700000.0,254257.0,4,3734,445743.0,954257.0,0.0063453,2011,-0.0014574000000000002
DRV,816,1967,450000.0,418.0,200.0,2553.0,19850.0,1564.0,0.0048879,2011,840,10,1,1966,12,13,1969,3,2,3,1,3.0,700000.0,1000.0,1,1169,699000.0,701000.0,0.003462,2011,0.0014259
DRV,816,1967,450000.0,418.0,200.0,2553.0,19850.0,1564.0,0.0048879,2011,900,6,27,1965,3,12,1972,3,2,3,1,3.0,700000.0,494.0,1,2450,699506.0,700494.0,0.007771200000000001,2011,-0.002883300000000001
DRV,816,1967,450000.0,418.0,200.0,2553.0,19850.0,1564.0,0.0048879,2011,812,12,13,1967,4,17,1973,1,3,1,3,1.0,2250.0,11250.0,1,1952,-9000.0,13500.0,0.0006434,2011,0.0042445
DRV,816,1968,500000.0,447.0,250.0,0.0,20280.0,1620.0,0.0059306,2011,2,2,7,1965,1,27,1973,3,1,3,1,3.0,700000.0,58153.0,5,2911,641847.0,758153.0,0.20341189999999998,2011,-0.19748129999999997
DRV,816,1968,500000.0,447.0,250.0,0.0,20280.0,1620.0,0.0059306,2011,732,10,1,1965,1,27,1973,3,2,3,1,1.0,700000.0,4687.0,3,2675,695313.0,704687.0,0.0085856,2011,-0.0026550000000000002
DRV,816,1968,500000.0,447.0,250.0,0.0,20280.0,1620.0,0.0059306,2011,800,10,1,1967,4,17,1973,3,2,3,1,3.0,700000.0,494.0,5,2025,699506.0,700494.0,0.0036134,2011,0.0023172
DRV,816,1968,500000.0,447.0,250.0,0.0,20280.0,1620.0,0.0059306,2011,817,2,7,1965,4,30,1975,3,1,3,1,3.0,700000.0,254257.0,10,3734,445743.0,954257.0,0.0068127,2011,-0.0008820999999999994
DRV,816,1968,500000.0,447.0,250.0,0.0,20280.0,1620.0,0.0059306,2011,840,10,1,1966,12,13,1969,3,2,3,1,3.0,700000.0,1000.0,2,1169,699000.0,701000.0,0.003633,2011,0.0022976000000000003
DRV,816,1968,500000.0,447.0,250.0,0.0,20280.0,1620.0,0.0059306,2011,900,6,27,1965,3,12,1972,3,2,3,1,3.0,700000.0,494.0,5,2450,699506.0,700494.0,0.007975399999999999,2011,-0.0020447999999999985
DRV,816,1968,500000.0,447.0,250.0,0.0,20280.0,1620.0,0.0059306,2011,812,12,13,1967,4,17,1973,1,3,1,3,1.0,2250.0,11250.0,6,1952,-9000.0,13500.0,0.0006299,2011,0.0053007
DRV,816,1969,510204.0,477.0,300.0,0.0,20720.0,1678.0,0.006093899999999999,2011,2,2,7,1965,1,27,1973,3,1,3,1,3.0,700000.0,58153.0,2,2911,641847.0,758153.0,0.19795079999999998,2011,-0.1918569
DRV,816,1969,510204.0,477.0,300.0,0.0,20720.0,1678.0,0.006093899999999999,2011,732,10,1,1965,1,27,1973,3,2,3,1,1.0,700000.0,4687.0,4,2675,695313.0,704687.0,0.008738,2011,-0.0026441
DRV,816,1969,510204.0,477.0,300.0,0.0,20720.0,1678.0,0.006093899999999999,2011,800,10,1,1967,4,17,1973,3,2,3,1,3.0,700000.0,494.0,2,2025,699506.0,700494.0,0.0036531,2011,0.0024407999999999995
DRV,816,1969,510204.0,477.0,300.0,0.0,20720.0,1678.0,0.006093899999999999,2011,817,2,7,1965,4,30,1975,3,1,3,1,3.0,700000.0,254257.0,7,3734,445743.0,954257.0,0.0080592,2011,-0.0019653000000000014
DRV,816,1969,510204.0,477.0,300.0,0.0,20720.0,1678.0,0.006093899999999999,2011,840,10,1,1966,12,13,1969,3,2,3,1,3.0,700000.0,1000.0,3,1169,699000.0,701000.0,0.0036900999999999995,2011,0.0024037999999999998
DRV,816,1969,510204.0,477.0,300.0,0.0,20720.0,1678.0,0.006093899999999999,2011,900,6,27,1965,3,12,1972,3,2,3,1,3.0,700000.0,494.0,8,2450,699506.0,700494.0,0.0077540000000000005,2011,-0.0016601000000000012
DRV,816,1969,510204.0,477.0,300.0,0.0,20720.0,1678.0,0.006093899999999999,2011,812,12,13,1967,4,17,1973,1,3,1,3,1.0,2250.0,11250.0,5,1952,-9000.0,13500.0,0.0006011,2011,0.005492799999999999
DRV,816,1970,580000.0,452.0,350.0,7870.0,21150.0,1719.0,0.0050852,2011,2,2,7,1965,1,27,1973,3,1,3,1,3.0,700000.0,58153.0,4,2911,641847.0,758153.0,0.1809692,2011,-0.17588399999999998
DRV,816,1970,580000.0,452.0,350.0,7870.0,21150.0,1719.0,0.0050852,2011,732,10,1,1965,1,27,1973,3,2,3,1,1.0,700000.0,4687.0,2,2675,695313.0,704687.0,0.0090558,2011,-0.0039705999999999995
DRV,816,1970,580000.0,452.0,350.0,7870.0,21150.0,1719.0,0.0050852,2011,800,10,1,1967,4,17,1973,3,2,3,1,3.0,700000.0,494.0,1,2025,699506.0,700494.0,0.0038904000000000005,2011,0.0011947999999999993
DRV,816,1970,580000.0,452.0,350.0,7870.0,21150.0,1719.0,0.0050852,2011,817,2,7,1965,4,30,1975,3,1,3,1,3.0,700000.0,254257.0,8,3734,445743.0,954257.0,0.0090788,2011,-0.0039936
DRV,816,1970,580000.0,452.0,350.0,7870.0,21150.0,1719.0,0.0050852,2011,900,6,27,1965,3,12,1972,3,2,3,1,3.0,700000.0,494.0,7,2450,699506.0,700494.0,0.0076283,2011,-0.0025431000000000004
DRV,816,1970,580000.0,452.0,350.0,7870.0,21150.0,1719.0,0.0050852,2011,812,12,13,1967,4,17,1973,1,3,1,3,1.0,2250.0,11250.0,4,1952,-9000.0,13500.0,0.0006502999999999999,2011,0.0044349
DRV,816,1970,580000.0,452.0,350.0,7870.0,21150.0,1719.0,0.0050852,2011,811,3,23,1970,12,3,1971,1,3,1,3,2.0,400.0,5000.0,1,620,-4600.0,5400.0,0.0011094000000000002,2011,0.0039758
DRV,816,1971,300000.0,455.0,311.0,7804.0,21595.0,1753.0,0.0048762,2011,2,2,7,1965,1,27,1973,3,1,3,1,3.0,700000.0,58153.0,7,2911,641847.0,758153.0,0.1699562,2011,-0.16508
DRV,816,1971,300000.0,455.0,311.0,7804.0,21595.0,1753.0,0.0048762,2011,732,10,1,1965,1,27,1973,3,2,3,1,1.0,700000.0,4687.0,8,2675,695313.0,704687.0,0.0094005,2011,-0.004524299999999999
DRV,816,1971,300000.0,455.0,311.0,7804.0,21595.0,1753.0,0.0048762,2011,800,10,1,1967,4,17,1973,3,2,3,1,3.0,700000.0,494.0,4,2025,699506.0,700494.0,0.004118500000000001,2011,0.0007576999999999992
DRV,816,1971,300000.0,455.0,311.0,7804.0,21595.0,1753.0,0.0048762,2011,817,2,7,1965,4,30,1975,3,1,3,1,3.0,700000.0,254257.0,6,3734,445743.0,954257.0,0.0090961,2011,-0.0042198999999999995
DRV,816,1971,300000.0,455.0,311.0,7804.0,21595.0,1753.0,0.0048762,2011,900,6,27,1965,3,12,1972,3,2,3,1,3.0,700000.0,494.0,4,2450,699506.0,700494.0,0.0075723,2011,-0.0026961
DRV,816,1971,300000.0,455.0,311.0,7804.0,21595.0,1753.0,0.0048762,2011,812,12,13,1967,4,17,1973,1,3,1,3,1.0,2250.0,11250.0,3,1952,-9000.0,13500.0,0.0007019999999999999,2011,0.0041741999999999994
DRV,816,1971,300000.0,455.0,311.0,7804.0,21595.0,1753.0,0.0048762,2011,811,3,23,1970,12,3,1971,1,3,1,3,2.0,400.0,5000.0,2,620,-4600.0,5400.0,0.001875,2011,0.0030012
DRV,816,1972,325000.0,625.0,276.0,7270.0,22038.0,1795.0,0.0059115,2011,2,2,7,1965,1,27,1973,3,1,3,1,3.0,700000.0,58153.0,9,2911,641847.0,758153.0,0.1647432,2011,-0.15883170000000002
DRV,816,1972,325000.0,625.0,276.0,7270.0,22038.0,1795.0,0.0059115,2011,732,10,1,1965,1,27,1973,3,2,3,1,1.0,700000.0,4687.0,6,2675,695313.0,704687.0,0.009653299999999998,2011,-0.0037417999999999983
DRV,816,1972,325000.0,625.0,276.0,7270.0,22038.0,1795.0,0.0059115,2011,800,10,1,1967,4,17,1973,3,2,3,1,3.0,700000.0,494.0,3,2025,699506.0,700494.0,0.0042301000000000005,2011,0.0016813999999999996
DRV,816,1972,325000.0,625.0,276.0,7270.0,22038.0,1795.0,0.0059115,2011,817,2,7,1965,4,30,1975,3,1,3,1,3.0,700000.0,254257.0,9,3734,445743.0,954257.0,0.0091659,2011,-0.0032543999999999993
DRV,816,1972,325000.0,625.0,276.0,7270.0,22038.0,1795.0,0.0059115,2011,900,6,27,1965,3,12,1972,3,2,3,1,3.0,700000.0,494.0,3,2450,699506.0,700494.0,0.0073113,2011,-0.0013997999999999997
DRV,816,1972,325000.0,625.0,276.0,7270.0,22038.0,1795.0,0.0059115,2011,812,12,13,1967,4,17,1973,1,3,1,3,1.0,2250.0,11250.0,7,1952,-9000.0,13500.0,0.0007412000000000001,2011,0.0051703
DRV,816,1973,290000.0,630.0,245.0,8243.0,22481.0,1065.0,0.0056838999999999995,2011,2,2,7,1965,1,27,1973,3,1,3,1,3.0,700000.0,58153.0,3,2911,641847.0,758153.0,0.1588194,2011,-0.1531355
DRV,816,1973,290000.0,630.0,245.0,8243.0,22481.0,1065.0,0.0056838999999999995,2011,732,10,1,1965,1,27,1973,3,1,3,1,1.0,700000.0,4687.0,7,2675,695313.0,704687.0,0.0099513,2011,-0.0042674
DRV,816,1973,290000.0,630.0,245.0,8243.0,22481.0,1065.0,0.0056838999999999995,2011,800,10,1,1967,4,17,1973,3,2,3,1,3.0,700000.0,494.0,7,2025,699506.0,700494.0,0.0044210000000000005,2011,0.001262899999999999
DRV,816,1973,290000.0,630.0,245.0,8243.0,22481.0,1065.0,0.0056838999999999995,2011,817,2,7,1965,4,30,1975,3,1,3,1,3.0,700000.0,254257.0,1,3734,445743.0,954257.0,0.009016,2011,-0.0033321
DRV,816,1973,290000.0,630.0,245.0,8243.0,22481.0,1065.0,0.0056838999999999995,2011,812,12,13,1967,4,17,1973,1,3,1,3,1.0,2250.0,11250.0,2,1952,-9000.0,13500.0,0.0006795,2011,0.005004399999999999
DRV,816,1974,0.0,665.0,217.0,8858.0,23244.0,1895.0,0.0068861,2011,817,2,7,1965,4,30,1975,3,1,3,1,3.0,700000.0,254257.0,3,3734,445743.0,954257.0,0.0080251,2011,-0.0011390000000000003
DRV,816,1975,0.0,643.0,193.0,10309.0,24032.0,1942.0,0.0068087,2011,817,2,7,1965,4,30,1975,3,1,3,1,3.0,700000.0,254257.0,11,3734,445743.0,954257.0,0.0067449,2011,6.380000000000014e-05
DRV,816,1977,0.0,615.0,152.0,10903.0,50413.0,5945.0,0.008807500000000001,2011,811,9,24,1977,1,7,1979,3,1,3,1,1.0,3000.0,5000.0,2,470,-2000.0,8000.0,0.0009857000000000002,2011,0.0078218
DRV,816,1978,0.0,660.0,135.0,10896.0,51423.0,6135.0,0.0090281,2011,811,9,24,1977,1,7,1979,3,1,3,1,1.0,3000.0,5000.0,3,470,-2000.0,8000.0,0.0009536,2011,0.0080745
DRV,816,1979,0.0,650.0,119.0,11229.0,52462.0,6348.0,0.0089162,2011,811,9,24,1977,1,7,1979,3,1,3,1,1.0,3000.0,5000.0,1,470,-2000.0,8000.0,0.00048360000000000005,2011,0.0084326
DRV,816,1979,0.0,650.0,119.0,11229.0,52462.0,6348.0,0.0089162,2011,710,2,17,1979,3,16,1979,3,1,3,1,2.0,13000.0,8000.0,1,27,5000.0,21000.0,0.1198492,2011,-0.110933
DRV,816,1987,0.0,1260.0,74.0,15079.0,62452.0,7583.0,0.012971200000000002,2011,710,1,5,1987,2,6,1987,3,1,3,1,2.0,1000.0,2200.0,1,32,-1200.0,3200.0,0.1115829,2011,-0.0986117
RVN,817,1965,493900.0,565.0,0.0,89.0,16120.0,2126.0,0.006525399999999999,2011,816,2,7,1965,4,30,1975,1,3,3,1,1.0,254257.0,700000.0,1,3734,-445743.0,954257.0,0.0039885,2011,0.002536899999999999
RVN,817,1966,713450.0,617.0,0.0,35.0,16540.0,2288.0,0.0066821,2011,816,2,7,1965,4,30,1975,1,3,3,1,1.0,254257.0,700000.0,7,3734,-445743.0,954257.0,0.0037038000000000006,2011,0.0029782999999999993
RVN,817,1967,326441.0,645.0,0.0,17.0,16970.0,2453.0,0.0063453,2011,816,2,7,1965,4,30,1975,1,3,3,1,1.0,254257.0,700000.0,9,3734,-445743.0,954257.0,0.0048879,2011,0.0014574000000000002
RVN,817,1968,456356.0,735.0,0.0,23.0,17410.0,2171.0,0.0068127,2011,816,2,7,1965,4,30,1975,1,3,3,1,1.0,254257.0,700000.0,4,3734,-445743.0,954257.0,0.0059306,2011,0.0008820999999999994
RVN,817,1969,666101.0,892.0,0.0,11.0,17870.0,2824.0,0.0080592,2011,816,2,7,1965,4,30,1975,1,3,3,1,1.0,254257.0,700000.0,11,3734,-445743.0,954257.0,0.006093899999999999,2011,0.0019653000000000014
RVN,817,1970,1118643.0,1000.0,0.0,139.0,18330.0,3111.0,0.0090788,2011,816,2,7,1965,4,30,1975,1,3,3,1,1.0,254257.0,700000.0,5,3734,-445743.0,954257.0,0.0050852,2011,0.0039936
RVN,817,1971,563636.0,1060.0,0.0,151.0,18810.0,3314.0,0.0090961,2011,816,2,7,1965,4,30,1975,1,3,3,1,1.0,254257.0,700000.0,6,3734,-445743.0,954257.0,0.0048762,2011,0.0042198999999999995
RVN,817,1972,450000.0,1100.0,0.0,145.0,19086.0,3504.0,0.0091659,2011,816,2,7,1965,4,30,1975,1,3,3,1,1.0,254257.0,700000.0,2,3734,-445743.0,954257.0,0.0059115,2011,0.0032543999999999993
RVN,817,1973,580000.0,1090.0,0.0,154.0,19367.0,3361.0,0.009016,2011,816,2,7,1965,4,30,1975,1,3,3,1,1.0,254257.0,700000.0,10,3734,-445743.0,954257.0,0.0056838999999999995,2011,0.0033321
RVN,817,1974,539000.0,980.0,0.0,136.0,19652.0,3870.0,0.0080251,2011,816,2,7,1965,4,30,1975,1,3,3,1,1.0,254257.0,700000.0,3,3734,-445743.0,954257.0,0.0068861,2011,0.0011390000000000003
RVN,817,1975,559000.0,570.0,0.0,0.0,19941.0,4707.0,0.0067449,2011,816,2,7,1965,4,30,1975,1,3,3,1,1.0,254257.0,700000.0,8,3734,-445743.0,954257.0,0.0068087,2011,-6.380000000000014e-05
PHI,840,1950,38508.0,29.0,0.0,110.0,20275.0,1991.0,0.0032433,2011,731,11,1,1950,7,27,1953,4,1,1,3,2.0,92.0,316579.0,2,999,-316487.0,316671.0,0.0026701999999999997,2011,0.0005731000000000004
PHI,840,1951,47262.0,29.0,0.0,102.0,20894.0,2088.0,0.0032308,2011,710,4,21,1951,7,27,1953,4,2,1,3,2.0,92.0,422612.0,1,828,-422520.0,422704.0,0.10362439999999999,2011,-0.10039359999999999
PHI,840,1951,47262.0,29.0,0.0,102.0,20894.0,2088.0,0.0032308,2011,731,11,1,1950,7,27,1953,4,1,1,3,2.0,92.0,316579.0,4,999,-316487.0,316671.0,0.0022304,2011,0.0010003999999999998
PHI,840,1952,61915.0,30.0,0.0,88.0,21533.0,2186.0,0.0031129,2011,710,4,21,1951,7,27,1953,4,2,1,3,2.0,92.0,422612.0,3,828,-422520.0,422704.0,0.096398,2011,-0.0932851
PHI,840,1952,61915.0,30.0,0.0,88.0,21533.0,2186.0,0.0031129,2011,731,11,1,1950,7,27,1953,4,1,1,3,2.0,92.0,316579.0,1,999,-316487.0,316671.0,0.0031201000000000002,2011,-7.200000000000175e-06
PHI,840,1953,60316.0,30.0,0.0,105.0,22191.0,2285.0,0.0031276999999999998,2011,710,4,21,1951,7,27,1953,4,2,1,3,2.0,92.0,422612.0,2,828,-422520.0,422704.0,0.0951003,2011,-0.0919726
PHI,840,1953,60316.0,30.0,0.0,105.0,22191.0,2285.0,0.0031276999999999998,2011,731,11,1,1950,7,27,1953,4,1,1,3,2.0,92.0,316579.0,3,999,-316487.0,316671.0,0.0035673000000000002,2011,-0.0004396000000000005
PHI,840,1966,83116.0,45.0,0.0,7321.0,32862.0,3916.0,0.0033799999999999998,2011,816,10,1,1966,12,13,1969,2,3,1,3,1.0,1000.0,700000.0,1,1169,-699000.0,701000.0,0.0037038000000000006,2011,-0.0003238000000000008
PHI,840,1967,95390.0,45.0,0.0,9071.0,33874.0,4161.0,0.003462,2011,816,10,1,1966,12,13,1969,2,3,1,3,1.0,1000.0,700000.0,3,1169,-699000.0,701000.0,0.0048879,2011,-0.0014259
PHI,840,1968,109061.0,51.0,0.0,13689.0,34917.0,4428.0,0.003633,2011,816,10,1,1966,12,13,1969,2,3,1,3,1.0,1000.0,700000.0,4,1169,-699000.0,701000.0,0.0059306,2011,-0.0022976000000000003
PHI,840,1969,115394.0,55.0,0.0,13925.0,35992.0,4696.0,0.0036900999999999995,2011,816,10,1,1966,12,13,1969,2,3,1,3,1.0,1000.0,700000.0,2,1169,-699000.0,701000.0,0.006093899999999999,2011,-0.0024037999999999998
AUL,900,1940,179418.0,82.0,1326.0,16750.0,7039.0,3374.0,0.0074878,2011,325,12,9,1940,9,3,1943,4,2,1,3,1.0,33826.0,174500.0,3,998,-140674.0,208326.0,0.0295233,2011,-0.0220355
AUL,900,1941,550072.0,400.0,1700.0,18668.0,7110.0,3414.0,0.011121299999999999,2011,325,12,9,1940,9,3,1943,4,2,1,3,1.0,33826.0,174500.0,4,998,-140674.0,208326.0,0.0200505,2011,-0.0089292
AUL,900,1941,550072.0,400.0,1700.0,18668.0,7110.0,3414.0,0.011121299999999999,2011,255,2,1,1941,5,7,1945,4,1,1,3,1.0,33826.0,3500000.0,2,1556,-3466174.0,3533826.0,0.20238720000000002,2011,-0.19126590000000002
AUL,900,1941,550072.0,400.0,1700.0,18668.0,7110.0,3414.0,0.011121299999999999,2011,220,6,8,1941,7,12,1941,4,2,1,3,1.0,33826.0,210824.0,1,34,-176998.0,244650.0,0.0157879,2011,-0.004666600000000002
AUL,900,1942,1032686.0,0.0,1793.0,20816.0,7181.0,3465.0,0.010773200000000002,2011,325,12,9,1940,9,3,1943,4,2,1,3,1.0,33826.0,174500.0,1,998,-140674.0,208326.0,0.0352171,2011,-0.024443899999999998
AUL,900,1942,1032686.0,0.0,1793.0,20816.0,7181.0,3465.0,0.010773200000000002,2011,740,1,14,1942,8,15,1945,4,2,3,1,1.0,33826.0,1740000.0,3,1309,-1706174.0,1773826.0,0.0614425,2011,-0.050669299999999994
AUL,900,1942,1032686.0,0.0,1793.0,20816.0,7181.0,3465.0,0.010773200000000002,2011,255,2,1,1941,5,7,1945,4,1,1,3,1.0,33826.0,3500000.0,4,1556,-3466174.0,3533826.0,0.17555020000000002,2011,-0.164777
AUL,900,1943,1811765.0,680.0,1720.0,19819.0,7235.0,3528.0,0.0119916,2011,325,12,9,1940,9,3,1943,4,2,1,3,1.0,33826.0,174500.0,2,998,-140674.0,208326.0,0.0219315,2011,-0.0099399
AUL,900,1943,1811765.0,680.0,1720.0,19819.0,7235.0,3528.0,0.0119916,2011,740,1,14,1942,8,15,1945,4,2,3,1,1.0,33826.0,1740000.0,1,1309,-1706174.0,1773826.0,0.060228,2011,-0.0482364
AUL,900,1943,1811765.0,680.0,1720.0,19819.0,7235.0,3528.0,0.0119916,2011,255,2,1,1941,5,7,1945,4,1,1,3,1.0,33826.0,3500000.0,5,1556,-3466174.0,3533826.0,0.1535983,2011,-0.1416067
AUL,900,1944,1755318.0,680.0,1613.0,19995.0,7310.0,3592.0,0.010905100000000001,2011,740,1,14,1942,8,15,1945,4,2,3,1,1.0,33826.0,1740000.0,2,1309,-1706174.0,1773826.0,0.0670793,2011,-0.056174199999999994
AUL,900,1944,1755318.0,680.0,1613.0,19995.0,7310.0,3592.0,0.010905100000000001,2011,255,2,1,1941,5,7,1945,4,1,1,3,1.0,33826.0,3500000.0,1,1556,-3466174.0,3533826.0,0.1362128,2011,-0.1253077
AUL,900,1945,1484291.0,596.0,1413.0,19003.0,7392.0,3678.0,0.010478399999999999,2011,740,1,14,1942,8,15,1945,4,2,3,1,1.0,33826.0,1740000.0,4,1309,-1706174.0,1773826.0,0.052876099999999995,2011,-0.042397699999999997
AUL,900,1945,1484291.0,596.0,1413.0,19003.0,7392.0,3678.0,0.010478399999999999,2011,255,2,1,1941,5,7,1945,4,1,1,3,1.0,33826.0,3500000.0,3,1556,-3466174.0,3533826.0,0.0798766,2011,-0.06939820000000001
AUL,900,1950,169340.0,38.0,1275.0,17156.0,8179.0,4343.0,0.0068384,2011,710,11,5,1950,7,27,1953,4,2,1,3,2.0,291.0,422612.0,2,995,-422321.0,422903.0,0.1184953,2011,-0.1116569
AUL,900,1950,169340.0,38.0,1275.0,17156.0,8179.0,4343.0,0.0068384,2011,731,10,21,1950,7,27,1953,4,1,1,3,2.0,291.0,316579.0,1,1010,-316288.0,316870.0,0.0026701999999999997,2011,0.0041682
AUL,900,1951,295232.0,33.0,1497.0,18089.0,8422.0,4473.0,0.006884100000000001,2011,710,11,5,1950,7,27,1953,4,2,1,3,2.0,291.0,422612.0,4,995,-422321.0,422903.0,0.10362439999999999,2011,-0.09674029999999999
AUL,900,1951,295232.0,33.0,1497.0,18089.0,8422.0,4473.0,0.006884100000000001,2011,731,10,21,1950,7,27,1953,4,1,1,3,2.0,291.0,316579.0,3,1010,-316288.0,316870.0,0.0022304,2011,0.0046537
AUL,900,1952,407711.0,32.0,1577.0,18218.0,8636.0,4610.0,0.0067069,2011,710,11,5,1950,7,27,1953,4,2,1,3,2.0,291.0,422612.0,3,995,-422321.0,422903.0,0.096398,2011,-0.0896911
AUL,900,1952,407711.0,32.0,1577.0,18218.0,8636.0,4610.0,0.0067069,2011,731,10,21,1950,7,27,1953,4,1,1,3,2.0,291.0,316579.0,4,1010,-316288.0,316870.0,0.0031201000000000002,2011,0.0035868
AUL,900,1953,417039.0,57.0,1859.0,19192.0,8815.0,4755.0,0.0069382,2011,710,11,5,1950,7,27,1953,4,2,1,3,2.0,291.0,422612.0,1,995,-422321.0,422903.0,0.0951003,2011,-0.0881621
AUL,900,1953,417039.0,57.0,1859.0,19192.0,8815.0,4755.0,0.0069382,2011,731,10,21,1950,7,27,1953,4,1,1,3,2.0,291.0,316579.0,2,1010,-316288.0,316870.0,0.0035673000000000002,2011,0.0033709
AUL,900,1965,698889.0,53.0,5213.0,48968.0,11388.0,6910.0,0.0072816,2011,816,6,27,1965,3,12,1972,2,3,1,3,1.0,494.0,700000.0,3,2450,-699506.0,700494.0,0.0039885,2011,0.0032931
AUL,900,1966,871263.0,59.0,5650.0,51313.0,11599.0,6897.0,0.0073444999999999995,2011,816,6,27,1965,3,12,1972,2,3,1,3,1.0,494.0,700000.0,7,2450,-699506.0,700494.0,0.0037038000000000006,2011,0.003640699999999999
AUL,900,1967,1014541.0,72.0,6212.0,56132.0,11799.0,7465.0,0.007771200000000001,2011,816,6,27,1965,3,12,1972,2,3,1,3,1.0,494.0,700000.0,1,2450,-699506.0,700494.0,0.0048879,2011,0.002883300000000001
AUL,900,1968,1114710.0,80.0,6388.0,72948.0,12009.0,7738.0,0.007975399999999999,2011,816,6,27,1965,3,12,1972,2,3,1,3,1.0,494.0,700000.0,5,2450,-699506.0,700494.0,0.0059306,2011,0.0020447999999999985
AUL,900,1969,1139156.0,82.0,6531.0,74224.0,12263.0,8037.0,0.0077540000000000005,2011,816,6,27,1965,3,12,1972,2,3,1,3,1.0,494.0,700000.0,8,2450,-699506.0,700494.0,0.006093899999999999,2011,0.0016601000000000012
AUL,900,1970,1185192.0,86.0,6874.0,79507.0,12507.0,8135.0,0.0076283,2011,816,6,27,1965,3,12,1972,2,3,1,3,1.0,494.0,700000.0,4,2450,-699506.0,700494.0,0.0050852,2011,0.0025431000000000004
AUL,900,1971,1204491.0,86.0,6800.0,82331.0,12812.0,8233.0,0.0075723,2011,816,6,27,1965,3,12,1972,2,3,1,3,1.0,494.0,700000.0,6,2450,-699506.0,700494.0,0.0048762,2011,0.0026961
AUL,900,1972,1317515.0,86.0,6628.0,84893.0,13304.0,8331.0,0.0073113,2011,816,6,27,1965,3,12,1972,2,3,1,3,1.0,494.0,700000.0,2,2450,-699506.0,700494.0,0.0059115,2011,0.0013997999999999997
AUL,900,2003,12212000.0,54.0,7544.0,183933.0,19953.0,13307.0,0.007533,2011,645,3,19,2003,5,2,2003,1,3,1,3,1.0,0.0,7000.0,1,44,-7000.0,7000.0,0.006640300000000001,2011,0.0008926999999999989
NEW,920,1940,9836.0,1.0,0.0,2085.0,1634.0,353.0,0.0006542999999999999,2011,325,12,10,1940,9,3,1943,4,2,1,3,1.0,12200.0,174500.0,1,997,-162300.0,186700.0,0.0295233,2011,-0.028869
NEW,920,1941,120750.0,100.0,0.0,2177.0,1631.0,354.0,0.0016385000000000002,2011,325,12,10,1940,9,3,1943,4,2,1,3,1.0,12200.0,174500.0,2,997,-162300.0,186700.0,0.0200505,2011,-0.018411999999999998
NEW,920,1941,120750.0,100.0,0.0,2177.0,1631.0,354.0,0.0016385000000000002,2011,255,2,1,1941,5,7,1945,4,1,1,3,1.0,12200.0,3500000.0,5,1556,-3487800.0,3512200.0,0.20238720000000002,2011,-0.20074870000000003
NEW,920,1942,224434.0,154.0,0.0,2209.0,1636.0,356.0,0.0018231999999999999,2011,325,12,10,1940,9,3,1943,4,2,1,3,1.0,12200.0,174500.0,4,997,-162300.0,186700.0,0.0352171,2011,-0.033393900000000004
NEW,920,1942,224434.0,154.0,0.0,2209.0,1636.0,356.0,0.0018231999999999999,2011,740,8,15,1942,8,15,1945,4,2,1,3,1.0,12200.0,1740000.0,1,1096,-1727800.0,1752200.0,0.0614425,2011,-0.0596193
NEW,920,1942,224434.0,154.0,0.0,2209.0,1636.0,356.0,0.0018231999999999999,2011,255,2,1,1941,5,7,1945,4,1,1,3,1.0,12200.0,3500000.0,1,1556,-3487800.0,3512200.0,0.17555020000000002,2011,-0.17372700000000002
